entity_id,name,entity_type,node_class,mention_count,document_count,in_relation_graph,in_claim_graph,analytics_enabled
ent_a18002885379,㕧刺拏伐底,Concept,StableSemanticEntity,0,0,false,false,false
ent_53c88ad0e0a1,㖶尼,Concept,StableSemanticEntity,0,0,false,false,false
ent_40ab7151f3bb,㖶羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_17fe3d3a4a42,㲉藏,Concept,StableSemanticEntity,0,0,false,false,false
ent_cd3dad309869,䓉子洲,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_60ddafcaecef,䕞𦿆,Concept,StableSemanticEntity,0,0,false,false,false
ent_82ceab3af7d9,一萬僧會,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_ffb78f4e3f36,一丈六像,RitualObject,StableSemanticEntity,1,1,false,false,false
ent_ce7a2300e5f1,一三昧,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_944acd6c3ac8,一業,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_b2aaaaf19c61,一業所感,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_ce6f293f77fd,一個半個,Concept,StableSemanticEntity,0,0,false,false,false
ent_3505b40af531,一中一切中,Concept,StableSemanticEntity,2,2,false,false,false
ent_4ce32176561c,一舉萬里,Concept,StableSemanticEntity,0,0,false,false,false
ent_d9d99c7fb6a2,一乘一味,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_80273a7f5633,一乘之機,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_545fdf36465f,一乘之珠,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_55964b353ff5,一乘圓宗,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_301e5db677c2,一乘妙典,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_89ff4b0d6ebc,一乘妙文,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_48a5d7aabcef,一乘家,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_1c67dbee574e,一乘顯性教,SchoolTradition,StableSemanticEntity,3,2,false,false,false
ent_3e2341d3caea,一乘法,DoctrineTerm,StableSemanticEntity,88,60,true,false,true
ent_201c291ba184,一乘法門,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_807fa0829c62,一乘究竟教,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_9001176d93cb,一乘經,Classic,StableSemanticEntity,0,0,false,false,false
ent_c18cc78990a0,一乘菩提,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_3ee7043ee17c,一九之教,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_f060a21ffcef,一九之生,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_e6a45f903518,一人作虛,Concept,StableSemanticEntity,0,0,false,false,false
ent_ccdaafe0d01f,一人當千,Concept,StableSemanticEntity,0,0,false,false,false
ent_e49bf2235e96,一代三段,Concept,StableSemanticEntity,0,0,false,false,false
ent_cbd53b9e0aec,一代五時佛法,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_f7da31834d56,一代半滿教,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_bbe4488751a7,一位一切位,Concept,StableSemanticEntity,0,0,false,false,false
ent_0951cb7dad4c,一體三分,Concept,StableSemanticEntity,0,0,false,false,false
ent_1103cbb6c558,一體三寶,DoctrineTerm,StableSemanticEntity,5,4,false,false,false
ent_74da4fefb92d,一體三身自性佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_e0b0b0a6bdcb,一體速疾力三昧,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_e62cfd4b5f53,一佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_b13477a9bea1,一佛世界,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_440b6f65585a,一佛乘,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_8c482803432b,一佛淨土,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_cf6bf7b8a178,一佛土,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_ecbc119d5720,一佛多佛,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_1831f0c2517c,一佛成道,Concept,StableSemanticEntity,0,0,false,false,false
ent_a0a56c4bec76,一俱胝,Concept,StableSemanticEntity,6,4,false,false,false
ent_79ed045fbf58,一假一切假,Concept,StableSemanticEntity,1,1,false,false,false
ent_e091757e8bc2,一偈,Classic,StableSemanticEntity,0,0,false,false,false
ent_dd27423d256e,一光三尊,Concept,StableSemanticEntity,0,0,false,false,false
ent_7fde30f34f7c,一刀三禮,Concept,StableSemanticEntity,5,5,false,false,false
ent_73857a0f66d2,一分家,Concept,StableSemanticEntity,1,1,false,false,false
ent_1e49eb2005b5,一分菩薩,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_e117205d00a1,一切一心識,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_55074d5fb162,一切萬法,DoctrineTerm,StableSemanticEntity,94,77,false,true,false
ent_91aca959a29c,一切萬物,Concept,StableSemanticEntity,68,59,false,false,false
ent_37557ad90e48,一切世尊最尊特身,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_df355fe806bd,一切世間,Concept,StableSemanticEntity,133,97,false,false,false
ent_34cb6facdc2b,一切世間難信之法,DoctrineTerm,StableSemanticEntity,2,2,false,false,false
ent_58361edcf566,一切義成,Concept,StableSemanticEntity,7,7,false,false,false
ent_2909af5eaa6b,一切人中尊,Concept,StableSemanticEntity,0,0,false,false,false
ent_9d6e3e6aaae4,一切佛會,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_fcb18082e01a,一切佛心印,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_da22098e812d,一切佛頂輪王,Concept,StableSemanticEntity,0,0,false,false,false
ent_0d7a951ccfcc,一切即一,Concept,StableSemanticEntity,53,41,false,false,false
ent_9b9f8253e967,一切處,PlaceRealm,StableSemanticEntity,86,71,false,false,false
ent_5ef61ada2530,一切處無不相應真言,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_54d7b597fe4c,一切如來,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_edbf9a0b1542,一切如來入三昧耶遍一切無能障礙力無等三昧力明妃,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_1017cbbad1b3,一切如來定,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_d37e4ecfea75,一切如來寶,Concept,StableSemanticEntity,0,0,false,false,false
ent_86a96f3fef78,一切如來寶冠三界法王灌頂,Concept,StableSemanticEntity,0,0,false,false,false
ent_9a68f691ef2e,一切如來必定印,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_57836fa33565,一切如來所生印明,Concept,StableSemanticEntity,0,0,false,false,false
ent_eedeefa231af,一切如來摩訶菩提金剛堅牢不空最勝成就種種事業三昧,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_21581d2816e4,一切如來普賢摩訶菩提薩埵三昧耶,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_75e3ed4e3ecd,一切如來智印,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_caf97aa8ea4d,一切如來眼色如明照三摩地,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_e8b7fc90493f,一切如來諸法本性清淨蓮華三昧,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_45907706a3e8,一切如來金剛誓誡,Concept,StableSemanticEntity,0,0,false,false,false
ent_2662f2caad01,一切如來頂白傘蓋經,Classic,StableSemanticEntity,0,0,false,false,false
ent_4e69c70103a5,一切無上覺者句,Concept,StableSemanticEntity,0,0,false,false,false
ent_34d57f4d5f6e,一切無障法印明,Concept,StableSemanticEntity,0,0,false,false,false
ent_79bc5634e03a,一切無障礙,Concept,StableSemanticEntity,0,0,false,false,false
ent_cd997ab49b78,一切普門身,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_d6b738bb7bcb,一切智,DoctrineTerm,StableSemanticEntity,149,115,false,false,false
ent_60a2cfd276fb,一切智人,Concept,StableSemanticEntity,9,6,false,false,false
ent_9c79cb2ab069,一切智光明仙人慈心因緣不食肉經,Classic,StableSemanticEntity,0,0,true,false,false
ent_4469a5304993,一切智句,Concept,StableSemanticEntity,0,0,false,false,false
ent_13ebc987b203,一切智地,DoctrineTerm,StableSemanticEntity,3,3,false,false,false
ent_e62f353e7896,一切智心,DoctrineTerm,StableSemanticEntity,11,9,false,false,false
ent_8b0458db46e8,一切智忍,Concept,StableSemanticEntity,0,0,false,false,false
ent_a2a50e0b4696,一切智慧者,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_a157179d8606,一切智無所畏,Concept,StableSemanticEntity,1,1,false,false,false
ent_77f411f67fe1,一切智智,DoctrineTerm,StableSemanticEntity,5,4,false,false,false
ent_c8f9e2e20258,一切智相,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_5f2449fb1ab8,一切智經,Classic,StableSemanticEntity,0,0,false,false,false
ent_b89a71f98f1a,一切智者,Concept,StableSemanticEntity,12,11,false,false,false
ent_ac96da3e10d1,一切智船,Concept,StableSemanticEntity,0,0,false,false,false
ent_514a4b94bcc0,一切智藏,Classic,StableSemanticEntity,1,1,false,false,false
ent_56db144ad988,一切有為法,DoctrineTerm,StableSemanticEntity,161,127,true,true,true
ent_d98238f10abc,一切有情,Concept,StableSemanticEntity,302,236,true,true,false
ent_81c99c1061b0,一切有部,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_524bf6d8755c,一切法義王經,Classic,StableSemanticEntity,0,0,false,false,false
ent_806f6889a635,一切法生界印,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_e4bded539ac2,一切法界決定智印,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_23e432462a2f,一切法界自身表,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_0766391e6c11,一切法高王經,Classic,StableSemanticEntity,0,0,false,false,false
ent_2ca9ec23d031,一切流攝守因經,Classic,StableSemanticEntity,0,0,false,false,false
ent_841e92046f7c,一切男女我父母,Concept,StableSemanticEntity,0,0,false,false,false
ent_e86ebfc61454,一切皆成,Concept,StableSemanticEntity,5,4,false,false,false
ent_df1f1a90ad04,一切皆空宗,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_876b6753924e,一切真言主,RoleTitle,StableSemanticEntity,0,0,false,false,false
ent_0616887f584e,一切真言心,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_5702bccc2dee,一切種妙三昧,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_819131ca7682,一切種智,DoctrineTerm,StableSemanticEntity,49,38,false,false,false
ent_3be18ff21049,一切種識,DoctrineTerm,StableSemanticEntity,6,5,false,false,false
ent_b66dc16ebfc7,一切經,Classic,StableSemanticEntity,0,0,false,false,false
ent_6c2701beee1b,一切經中彌陀偈,Classic,StableSemanticEntity,0,0,false,false,false
ent_b8ec4f90d301,一切經供養,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_d82fd4a7279d,一切經音義,Classic,StableSemanticEntity,0,0,false,false,false
ent_d8514a688029,一切菩薩真言,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_16348616faf1,一切虛空極微塵數出生金剛威德大寶三昧,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_881d05988a1b,一切諸佛,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_bfa3ecd86a84,一切諸佛所護唸經,Classic,StableSemanticEntity,0,0,false,false,false
ent_09747d9ee2f9,一切諸佛秘藏之法,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_f5ec0a1b5290,一切遍智印,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_bb50eae7e01a,一剎,PlaceRealm,StableSemanticEntity,10,10,false,false,false
ent_fd0814ec0e36,一剎那,Concept,StableSemanticEntity,215,160,false,false,false
ent_be69bb75de58,一化五味之教,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_974e4b8ebd05,一千七百則公案,Concept,StableSemanticEntity,5,5,false,false,false
ent_bed91d41d4db,一千二百功德,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_25e46c3126af,一盧舍,Concept,StableSemanticEntity,0,0,false,false,false
ent_f19f73ef9885,一印二明,Concept,StableSemanticEntity,0,0,false,false,false
ent_f5580406b6dc,一印會,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_b218be32c501,一印頓成,Concept,StableSemanticEntity,0,0,false,false,false
ent_fe65e571893e,一即一切一切即一,Concept,StableSemanticEntity,1,1,false,false,false
ent_1ea15a08a686,一即三,Concept,StableSemanticEntity,3,3,false,false,false
ent_46690b73c716,一即六,Concept,StableSemanticEntity,0,0,false,false,false
ent_8c9a78785a2f,一即十,Concept,StableSemanticEntity,0,0,false,false,false
ent_66d59160e33d,一即多多即一,Concept,StableSemanticEntity,0,0,false,false,false
ent_6b0d009909be,一叉鳩王,Concept,StableSemanticEntity,0,0,false,false,false
ent_424cc7298eb9,一句子,Concept,StableSemanticEntity,1,1,false,false,false
ent_f60e1359dce5,一句投火,Concept,StableSemanticEntity,1,1,false,false,false
ent_bedd97708864,一句道盡,Concept,StableSemanticEntity,0,0,false,false,false
ent_29c1bdd54e99,一隻眼,Concept,StableSemanticEntity,60,39,false,false,false
ent_4346412dea13,一葉觀音,BuddhistFigure,StableSemanticEntity,2,2,false,false,false
ent_befdba1d1cf6,一合相,DoctrineTerm,StableSemanticEntity,39,8,false,false,false
ent_a56d5a48fc43,一向出生菩薩經,Classic,StableSemanticEntity,0,0,false,false,false
ent_65e788c1aac8,一向大乘寺,Institution,StableSemanticEntity,0,0,false,false,false
ent_af8f9bfb4886,一向宗,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_097654fde1e6,一向小乘寺,Institution,StableSemanticEntity,0,0,false,false,false
ent_8d98e2f4c3bf,一向記,Classic,StableSemanticEntity,1,1,false,false,false
ent_b839370ec089,一周關,Concept,StableSemanticEntity,0,0,false,false,false
ent_5df8c29e3f17,一周忌,Concept,StableSemanticEntity,0,0,false,false,false
ent_4d1b698590e9,一味瀉瓶,Concept,StableSemanticEntity,0,0,false,false,false
ent_df86b427154d,一味禪,DoctrineTerm,StableSemanticEntity,5,4,false,false,false
ent_8fb23fdbc155,一品經,Classic,StableSemanticEntity,0,0,false,false,false
ent_e18be7ddf5ab,一唾,Concept,StableSemanticEntity,0,0,false,false,false
ent_9d43f023e863,一唾消世界火,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_4b4b60bd5864,一喝商量,Concept,StableSemanticEntity,0,0,false,false,false
ent_bd47a38ef2f8,一四句偈,Classic,StableSemanticEntity,0,0,false,false,false
ent_a849b0ebbf65,一四天下,Concept,StableSemanticEntity,0,0,false,false,false
ent_9d6593200caa,一回忌,Concept,StableSemanticEntity,0,0,false,false,false
ent_2f5648b64bc5,一團心識,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_536daab2bfd7,一圓相,DoctrineTerm,StableSemanticEntity,5,5,false,false,false
ent_d760c34d7b57,一場懡㦬,Concept,StableSemanticEntity,0,0,false,false,false
ent_2cdef34c7392,一坐食,Concept,StableSemanticEntity,0,0,false,false,false
ent_44b4684b4ade,一城,PlaceRealm,StableSemanticEntity,12,11,false,false,false
ent_7625ea7020d4,一境三諦,DoctrineTerm,StableSemanticEntity,5,5,false,false,false
ent_c2629f193f16,一境四心,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_caf6d2334b4c,一增一減,Concept,StableSemanticEntity,2,2,false,false,false
ent_a222568cac7c,一夏九旬,Concept,StableSemanticEntity,2,2,false,false,false
ent_b5e6c656575d,一多相容不同門,DoctrineTerm,StableSemanticEntity,10,8,false,false,false
ent_eafc9c59f80f,一大三千世界,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_1294d9bf8ff7,一大事,Concept,StableSemanticEntity,20,18,false,false,false
ent_3dcc3dbbf7a7,一大事因緣,DoctrineTerm,StableSemanticEntity,0,0,true,false,true
ent_539262287f02,一大宅,Concept,StableSemanticEntity,0,0,false,false,false
ent_3f80381ddb98,一大車,Concept,StableSemanticEntity,0,0,false,false,false
ent_149698801125,一如觀音,BuddhistFigure,StableSemanticEntity,1,1,false,false,false
ent_6cac459e529f,一如頓證,Concept,StableSemanticEntity,0,0,false,false,false
ent_e58546b288cf,一妄,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_a408ce266526,一婆訶,Concept,StableSemanticEntity,0,0,false,false,false
ent_831715e1684d,一字三禮,Concept,StableSemanticEntity,1,1,false,false,false
ent_d7e73713b4c2,一字不說,Concept,StableSemanticEntity,0,0,false,false,false
ent_95448c08ab90,一字業,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_08a7d8cc5f0a,一字佛頂真言與佛眼真言,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_e244b1130dba,一字佛頂輪王經,Classic,StableSemanticEntity,0,0,false,false,false
ent_c6f2b516b7e3,一字布身德,Concept,StableSemanticEntity,0,0,false,false,false
ent_a06a62d8ee77,一字文殊,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_8da5b329e888,一字文殊法,Classic,StableSemanticEntity,0,0,false,false,false
ent_1f7aacf5b3bd,一字禪,DoctrineTerm,StableSemanticEntity,9,6,false,false,false
ent_c4d8694eb71b,一字經,Classic,StableSemanticEntity,0,0,false,false,false
ent_f31990a5df81,一字輪王咒,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_cd777f8eefe2,一字金輪,Concept,StableSemanticEntity,0,0,false,false,false
ent_e80d66da34d9,一字金輪佛頂法,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_a18f502b6e31,一字金輪法,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_835ca25b4032,一字頂輪王經,Classic,StableSemanticEntity,0,0,false,false,false
ent_84763ffab42e,一實,DoctrineTerm,StableSemanticEntity,66,59,false,false,false
ent_9230d50bac51,一實乘,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_73898c75e139,一實圓乘,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_634ffdc549cd,一實圓宗,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_ee55e5aac478,一實圓頓,Concept,StableSemanticEntity,1,1,false,false,false
ent_3c381774e479,一實境界,PlaceRealm,StableSemanticEntity,4,1,false,false,false
ent_16c3429ec6e6,一實無相,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_db68946f7f84,一實相,DoctrineTerm,StableSemanticEntity,4,4,false,false,false
ent_be62ea3b46cc,一實相印,DoctrineTerm,StableSemanticEntity,13,5,false,false,false
ent_1047000d780a,一實觀,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_9cb20204ad54,一家宴,Concept,StableSemanticEntity,0,0,false,false,false
ent_6afb0e0da1ea,一寂,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_ee8c43a84f0d,一塵法界,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_d16b06bfc04f,一莊嚴三昧,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_26f570f2a810,一微塵,Concept,StableSemanticEntity,39,30,false,false,false
ent_29c863dd97d1,一心,DoctrineTerm,StableSemanticEntity,2059,1336,true,true,true
ent_6237b3bdcffa,一心三惑,DoctrineTerm,StableSemanticEntity,4,4,false,false,false
ent_7c024cfd3dac,一心三智,DoctrineTerm,StableSemanticEntity,5,5,false,false,false
ent_5d82de15d55d,一心三觀,DoctrineTerm,StableSemanticEntity,65,29,true,false,true
ent_ac993f0f8df9,一心不亂,Concept,StableSemanticEntity,200,132,true,true,true
ent_7458a3737f75,一心專念,DoctrineTerm,StableSemanticEntity,8,7,false,false,false
ent_e75c9cb7c363,一心合掌,Concept,StableSemanticEntity,3,3,false,false,false
ent_4eeededc846a,一心歸命,Concept,StableSemanticEntity,5,5,false,false,false
ent_988c05138f65,一心唸佛,DoctrineTerm,StableSemanticEntity,0,0,false,true,false
ent_e9f717461a2f,一心敬禮,Concept,StableSemanticEntity,2,1,false,false,false
ent_f6141e06e2ab,一心正念,DoctrineTerm,StableSemanticEntity,2,2,false,false,false
ent_590a2356f702,一心真見道,Concept,StableSemanticEntity,0,0,false,false,false
ent_9b668ed79f6f,一心稱名,Concept,StableSemanticEntity,83,36,true,false,false
ent_f6862d77e91e,一心金剛寶戒,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_22986879292c,一心頂禮,PracticeActivity,StableSemanticEntity,29,10,false,false,false
ent_6711ca03b548,一念,DoctrineTerm,StableSemanticEntity,2596,1233,true,false,false
ent_4f14e5c23f8e,一念萬年,Concept,StableSemanticEntity,6,6,false,false,false
ent_8e5bc1f388e3,一念三千,Concept,StableSemanticEntity,180,116,true,true,true
ent_ee87cee83c50,一念不生,DoctrineTerm,StableSemanticEntity,66,49,false,false,false
ent_b652c4212e8b,一念業成,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_d76805759d3d,一念義多念義,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_76081bac2720,一念相應,Concept,StableSemanticEntity,5,5,false,false,false
ent_f5720a80ed14,一念相應慧,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_f82fb752f90b,一念逾新羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_cafb7e456974,一念隨喜,Concept,StableSemanticEntity,6,5,false,false,false
ent_c2cc00f3e6b2,一恒,Concept,StableSemanticEntity,0,0,false,false,false
ent_1e3047fb6559,一恒河沙,Concept,StableSemanticEntity,0,0,false,false,false
ent_959a28bc9c35,一息半步,Concept,StableSemanticEntity,0,0,false,false,false
ent_a3059517115c,一願建立,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_99d895d29e6d,一成一切成,Concept,StableSemanticEntity,1,1,false,false,false
ent_15119929af79,一拳五指,Concept,StableSemanticEntity,0,0,false,false,false
ent_51f1cabb1905,一拶拶倒了,Concept,StableSemanticEntity,0,0,false,false,false
ent_2efd3f4ea291,一持,PracticeActivity,StableSemanticEntity,9,9,false,false,false
ent_3c1f5938331c,一指頭禪,DoctrineTerm,StableSemanticEntity,2,1,false,false,false
ent_f5bde86abdd5,一揣食,Concept,StableSemanticEntity,0,0,false,false,false
ent_387a9e3be743,一搩手,Concept,StableSemanticEntity,0,0,false,false,false
ent_923d754b5b83,一搩手半,Concept,StableSemanticEntity,0,0,false,false,false
ent_bc97caae4699,一放一收,Concept,StableSemanticEntity,0,0,false,false,false
ent_f582f0e0c923,一斷一切斷,Concept,StableSemanticEntity,0,0,false,false,false
ent_194fde3acb00,一旋一咒,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_48596aa981f1,一無礙道,Concept,StableSemanticEntity,0,0,false,false,false
ent_b1fdd48c4f72,一日三時,Concept,StableSemanticEntity,2,1,false,false,false
ent_03e1b78e78a0,一日佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_69914e7d87cb,一日齋,Concept,StableSemanticEntity,2,2,false,false,false
ent_e20bc18dd059,一日經,Classic,StableSemanticEntity,0,0,false,false,false
ent_8681b20b1e27,一月三舟,Concept,StableSemanticEntity,0,0,false,false,false
ent_8072aecddbcd,一月三身,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_0396dba7d7f6,一機一境,Concept,StableSemanticEntity,0,0,false,false,false
ent_5a9dc51d0ff7,一殺多生,DoctrineTerm,StableSemanticEntity,2,2,false,false,false
ent_ddd8c6dd2bf3,一來向,Concept,StableSemanticEntity,7,3,false,false,false
ent_b64343e36e07,一來果,DoctrineTerm,StableSemanticEntity,16,6,false,false,false
ent_946c8263dd81,一枝花,RitualObject,StableSemanticEntity,3,3,false,false,false
ent_3ca570fec09d,一檀構,Concept,StableSemanticEntity,0,0,false,false,false
ent_97794d44e9b0,一段事,Concept,StableSemanticEntity,13,13,false,false,false
ent_0f61ed7aa5c1,一毛端,Concept,StableSemanticEntity,6,5,false,false,false
ent_5b07ea78b01a,一水四見,DoctrineTerm,StableSemanticEntity,30,25,false,false,false
ent_13585ac9a151,一法印,DoctrineTerm,StableSemanticEntity,3,1,false,false,false
ent_5d19b0b834cf,一法句,Concept,StableSemanticEntity,3,3,false,false,false
ent_3a2416bad45f,一法界,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_d40356d40245,一法界心,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_55a95355c860,一法若有,Concept,StableSemanticEntity,0,0,false,false,false
ent_f31bbe84dd68,一法身,DoctrineTerm,StableSemanticEntity,5,5,false,false,false
ent_8e9b12ca3b87,一洛叉,Concept,StableSemanticEntity,2,2,false,false,false
ent_a324dd1890cd,一浮漚,Concept,StableSemanticEntity,1,1,false,false,false
ent_dcfd8758010c,一物不將來,Concept,StableSemanticEntity,4,2,false,false,false
ent_f751f41107e3,一理隨緣,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_a9dd2c958fe4,一生不犯,Concept,StableSemanticEntity,0,0,false,false,false
ent_5e0ad6464d4c,一生入妙覺,Concept,StableSemanticEntity,0,0,false,false,false
ent_fa4f98df3484,一生所繫菩薩,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_65331cc018da,一生果遂,Concept,StableSemanticEntity,0,0,false,false,false
ent_5de62122fb00,一生補處,PlaceRealm,StableSemanticEntity,47,30,false,false,false
ent_b25aa1f1cfe1,一生補處菩薩最勝大三昧耶像,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_2ea5f7ba3eb5,一由旬,Concept,StableSemanticEntity,10,8,false,false,false
ent_6a4d64bd4549,一由繕那,Concept,StableSemanticEntity,0,0,false,false,false
ent_1f37e79f5cdc,一界,PlaceRealm,StableSemanticEntity,46,36,false,false,false
ent_af524dee32f1,一白三羯磨,Concept,StableSemanticEntity,4,4,false,false,false
ent_06c16ab3a192,一百一十城,PlaceRealm,StableSemanticEntity,1,1,false,false,false
ent_a1a1fa337d84,一百一十知識,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_2b1f5969c622,一百三十六地獄,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_5507dd176f58,一百五十讚佛頌,Classic,StableSemanticEntity,3,3,false,false,false
ent_8c4e06072684,一百八十五龍王,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_b9b304a288c2,一百八名梵讚,Concept,StableSemanticEntity,0,0,false,false,false
ent_e8be15475732,一百八名陀羅尼經,Classic,StableSemanticEntity,0,0,false,false,false
ent_701f7204b454,一百八尊契印,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_2e0ef42dfe8a,一百八尊法身契印,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_253f50b60d99,一百八臂金剛藏王,Concept,StableSemanticEntity,0,0,false,false,false
ent_1b64bc55a045,一百八遍,Concept,StableSemanticEntity,0,0,false,false,false
ent_31fa5d1869d5,一蓋,RitualObject,StableSemanticEntity,13,12,false,false,false
ent_cc4bff58f4a8,一目多伽,Concept,StableSemanticEntity,0,0,false,false,false
ent_875abd010075,一盲引眾盲,Concept,StableSemanticEntity,14,13,false,false,false
ent_42fd8c1ef71a,一相,DoctrineTerm,StableSemanticEntity,68,61,false,false,false
ent_1c9fa6d04154,一相一味,Concept,StableSemanticEntity,2,1,false,false,false
ent_ccdb3ff5fe33,一相三昧,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_4cf3cc21f6a7,一相無相,DoctrineTerm,StableSemanticEntity,6,5,false,false,false
ent_6b332f2cb32a,一相智,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
